id;name;jhi_key;account_type;ordered_by;jhi_level;isleaf;balance_account_id;legal_entity_id;chart_of_accounts_id;upper_account_id
158072;Deferred tax liabilities;2.09.03;LIABILITIES;289;3;false;158072;AAA;1;157960
158385;Deferred tax liabilities to reserve;2.09.03.01;LIABILITIES;290;8;true;158385;AAA;1;158072
158387;Deferred tax liabilities to income;2.09.03.02;LIABILITIES;291;8;true;158387;AAA;1;158072
157959;Other liabilities ;2.10;LIABILITIES;292;2;false;157959;AAA;1;157942
158074;Settlement accounts;2.10.01;LIABILITIES;293;3;false;158074;AAA;1;157959
158389;Settlement accounts;2.10.01.01;LIABILITIES;294;8;true;158389;AAA;1;158074
158078;Sundry creditors;2.10.02;LIABILITIES;295;3;false;158078;AAA;1;157959
158391;Sundry creditors;2.10.02.01;LIABILITIES;296;8;true;158391;AAA;1;158078
158077;Stock Accounts and various uses;2.10.03;LIABILITIES;297;3;false;158077;AAA;1;157959
158393;Stock Accounts and various uses;2.10.03.01;LIABILITIES;298;8;true;158393;AAA;1;158077
158076;Regularization accounts;2.10.04;LIABILITIES;299;3;false;158076;AAA;1;157959
158419;Liabilities - Provisions;2.10.04.01;LIABILITIES;300;8;true;158419;AAA;1;158076
158421;Deferred revenue;2.10.04.02;LIABILITIES;301;8;true;158421;AAA;1;158076
158423;Accrued interests migration;2.10.04.03;LIABILITIES;302;8;true;158423;AAA;1;158076
158413;Not yet paid TVA;2.10.04.11;LIABILITIES;303;8;true;158413;AAA;1;158076
158415;Not yet paid tax QI;2.10.04.21;LIABILITIES;304;8;true;158415;AAA;1;158076
158417;Not yet paid tax QI - manual allocation;2.10.04.22;LIABILITIES;305;8;true;158417;AAA;1;158076
158411;Not yet paid tax QI - Difference account;2.10.04.23;LIABILITIES;306;8;true;158411;AAA;1;158076
158395;Not yet paid tax EUSD;2.10.04.31;LIABILITIES;307;8;true;158395;AAA;1;158076
158397;Not yet paid tax EUSD - manual allocation;2.10.04.32;LIABILITIES;308;8;true;158397;AAA;1;158076
158401;Not yet paid tax Lux.;2.10.04.41;LIABILITIES;309;8;true;158401;AAA;1;158076
158407;Not yet paid national tax on stex transactions;2.10.04.51;LIABILITIES;310;8;true;158407;AAA;1;158076
158409;Taxes on wages;2.10.04.61;LIABILITIES;311;8;true;158409;AAA;1;158076
158075;Headquarters and branches;2.10.05;LIABILITIES;312;3;false;158075;AAA;1;157959
158425;Headquarters and branches;2.10.05.01;LIABILITIES;313;8;true;158425;AAA;1;158075
210213;TEST ONLY: Swiss final withholding tax;2.10.60;LIABILITIES;314;3;false;210213;AAA;1;157959
210218;TEST ONLY: CH FWT - final withholding tax (agreement CH/UK);2.10.60.10;LIABILITIES;315;8;true;210218;AAA;1;210213
210222;TEST ONLY: CH FWT - tax finality payment (agreement CH/UK);2.10.60.11;LIABILITIES;316;8;true;210222;AAA;1;210213
220700;TEST ONLY: CH FWT - inheritance taxation (agreement CH/UK);2.10.60.12;LIABILITIES;317;8;true;220700;AAA;1;210213
210220;TEST ONLY: CH FWT - final withholding tax (agreement CH/AT);2.10.60.20;LIABILITIES;318;8;true;210220;AAA;1;210213
213320;TEST ONLY: CH FWT - final withholding tax (agreement FL/AT);2.10.60.30;LIABILITIES;319;8;true;213320;AAA;1;210213
220699;TEST ONLY: French Tax;2.10.61;LIABILITIES;320;3;false;220699;AAA;1;157959
220702;TEST ONLY: French Tax - French Mandatory Tax;2.10.61.00;LIABILITIES;321;8;true;220702;AAA;1;220699
220704;TEST ONLY: French Tax - French Social Deduction CSG;2.10.61.10;LIABILITIES;322;8;true;220704;AAA;1;220699
220706;TEST ONLY: French Tax - French Social Deduction PS;2.10.61.11;LIABILITIES;323;8;true;220706;AAA;1;220699
220708;TEST ONLY: French Tax - French Social Deduction CAPS;2.10.61.12;LIABILITIES;324;8;true;220708;AAA;1;220699
220710;TEST ONLY: French Tax - French Social Deduction PSOL;2.10.61.13;LIABILITIES;325;8;true;220710;AAA;1;220699
220712;TEST ONLY: French Tax - French Social Deduction CRDS;2.10.61.14;LIABILITIES;326;8;true;220712;AAA;1;220699
220714;TEST ONLY: French Tax - French Social Deduction CRSA;2.10.61.15;LIABILITIES;327;8;true;220714;AAA;1;220699
220716;TEST ONLY: French Tax - French Withholding Tax;2.10.61.20;LIABILITIES;328;8;true;220716;AAA;1;220699
233124;TEST ONLY: Austrian Tax;2.10.62;LIABILITIES;329;3;false;233124;AAA;1;157959
233127;TEST ONLY: Austrian Tax - General KESt;2.10.62.00;LIABILITIES;330;8;true;233127;AAA;1;233124
233125;TEST ONLY: Austrian Tax - Foreigner KESt;2.10.62.10;LIABILITIES;331;8;true;233125;AAA;1;233124
233129;TEST ONLY: Austrian Tax - KESt on Domestic Dividends;2.10.62.20;LIABILITIES;332;8;true;233129;AAA;1;233124
158073;Auxiliary accounts;2.10.99;LIABILITIES;333;3;false;158073;AAA;1;157959
158427;Auxiliary accounts - Stock exchange;2.10.99.10;LIABILITIES;334;8;true;158427;AAA;1;158073
158429;Auxiliary accounts - Stock exchange (Hedge Fund Equalization);2.10.99.11;LIABILITIES;335;8;true;158429;AAA;1;158073
158431;Auxiliary accounts - Security settlement;2.10.99.12;LIABILITIES;336;8;true;158431;AAA;1;158073
158433;Auxiliary accounts - Security events;2.10.99.20;LIABILITIES;337;8;true;158433;AAA;1;158073
158435;Auxiliary accounts - FX OTC Options;2.10.99.30;LIABILITIES;338;8;true;158435;AAA;1;158073
158437;Auxiliary accounts - Fiduciary operations;2.10.99.40;LIABILITIES;339;8;true;158437;AAA;1;158073
158439;Auxiliary accounts - medium-term notes;2.10.99.50;LIABILITIES;340;8;true;158439;AAA;1;158073
157957;Share capital repayable on demand (e.g. cooperative shares);2.11;LIABILITIES;341;2;false;157957;AAA;1;157942
158441;Share capital repayable on demand (e.g. cooperative shares);2.11.01.01;LIABILITIES;342;8;true;158441;AAA;1;157957
157956;Liabilities included in disposal groups classified as held for sale;2.12;LIABILITIES;343;2;false;157956;AAA;1;157942
158443;Liabilities included in disposal groups classified as held for sale;2.12.01.01;LIABILITIES;344;8;true;158443;AAA;1;157956
157940;Equity;3;LIABILITIES;345;1;false;157940;AAA;1;157936
157968;Issued capital;3.01;LIABILITIES;346;2;false;157968;AAA;1;157940
158445;Paid in capital (Multi GAAP);3.01.01.01;LIABILITIES;347;8;true;158445;AAA;1;157968
158447;Unpaid capital which has been called up (Multi GAAP);3.01.01.02;LIABILITIES;348;8;true;158447;AAA;1;157968
157969;Share premium;3.02;LIABILITIES;349;2;false;157969;AAA;1;157940
158449;Share premium (Multi GAAP);3.02.01.01;LIABILITIES;350;8;true;158449;AAA;1;157969
157970;Other Equity ;3.03;LIABILITIES;351;2;false;157970;AAA;1;157940
158080;Equity component of compound financial instruments;3.03.01;LIABILITIES;352;3;false;158080;AAA;1;157970
158451;Equity component of compound financial instruments;3.03.01.01;LIABILITIES;353;8;true;158451;AAA;1;158080
158079;Other equity instruments;3.03.02;LIABILITIES;354;3;false;158079;AAA;1;157970
158453;Other equity instruments;3.03.02.01;LIABILITIES;355;8;true;158453;AAA;1;158079
157971;Revaluation reserves and other valuation differences on:;3.04;LIABILITIES;356;2;false;157971;AAA;1;157940
158088;Tangible assets;3.04.01;LIABILITIES;357;3;false;158088;AAA;1;157971
158455;Tangible assets;3.04.01.01;LIABILITIES;358;8;true;158455;AAA;1;158088
158087;Intangible assets;3.04.02;LIABILITIES;359;3;false;158087;AAA;1;157971
158457;Intangible assets;3.04.02.01;LIABILITIES;360;8;true;158457;AAA;1;158087
158081;Hedge of net investments in foreign operations (effective portion);3.04.03;LIABILITIES;361;3;false;158081;AAA;1;157971
158459;Hedge of net investments in foreign operations (effective portion);3.04.03.01;LIABILITIES;362;8;true;158459;AAA;1;158081
158089;Foreign currency translation ;3.04.04;LIABILITIES;363;3;false;158089;AAA;1;157971
158461;Foreign currency translation ;3.04.04.01;LIABILITIES;364;8;true;158461;AAA;1;158089
158083;Cash flow hedges (effective portion);3.04.05;LIABILITIES;365;3;false;158083;AAA;1;157971
158463;Cash flow hedges (effective portion);3.04.05.01;LIABILITIES;366;8;true;158463;AAA;1;158083
158084;Available-for-sale financial assets;3.04.06;LIABILITIES;367;3;false;158084;AAA;1;157971
158465;Available-for-sale financial assets;3.04.06.01;LIABILITIES;368;8;true;158465;AAA;1;158084
158085;Non-current assets and disposal groups held for sale;3.04.07;LIABILITIES;369;3;false;158085;AAA;1;157971
158467;Non-current assets and disposal groups held for sale;3.04.07.01;LIABILITIES;370;8;true;158467;AAA;1;158085
158086;Loans and receivables;3.04.08;LIABILITIES;371;3;false;158086;AAA;1;157971
158469;(LAR) Loans and receivables - formerly AFS;3.04.08.01;LIABILITIES;372;8;true;158469;AAA;1;158086
158082;Other items;3.04.99;LIABILITIES;373;3;false;158082;AAA;1;157971
158471;Other items;3.04.99.01;LIABILITIES;374;8;true;158471;AAA;1;158082
157972;Reserves (including retained earnings);3.05;LIABILITIES;375;2;false;157972;AAA;1;157940
158473;Reserves (Multi GAAP);3.05.01.01;LIABILITIES;376;8;true;158473;AAA;1;157972
158475;Retained earnings (Multi GAAP);3.05.01.02;LIABILITIES;377;8;true;158475;AAA;1;157972
196252;Retained earnings;3.05.01.03;LIABILITIES;378;8;true;196252;AAA;1;157972
157973;<Treasury shares>;3.06;LIABILITIES;379;2;false;157973;AAA;1;157940
158477;<Treasury shares>;3.06.01.01;LIABILITIES;380;8;true;158477;AAA;1;157973
157974;Income from current year;3.07;LIABILITIES;381;2;false;157974;AAA;1;157940
158479;Income from current year (Multi GAAP);3.07.01.01;LIABILITIES;382;8;true;158479;AAA;1;157974
196254;Income from current year;3.07.01.02;LIABILITIES;383;8;true;196254;AAA;1;157974
157975;<Interim dividends> ;3.08;LIABILITIES;384;2;false;157975;AAA;1;157940
158481;<Interim dividends> ;3.08.01.01;LIABILITIES;385;8;true;158481;AAA;1;157975
157937;Off Balance sheet;4; OFFBALANCE;613;0;false;157937;AAA;1;null
157976;Table B 1.6 H: Loan commitments: financial guarantees and other commitments;4.01; OFFBALANCE;614;2;false;157976;AAA;1;157937
158090;Loan commitments;4.01.01; OFFBALANCE;615;3;false;158090;AAA;1;157976
158483;Given;4.01.01.01; OFFBALANCE;616;8;true;158483;AAA;1;158090
158485;Received;4.01.01.02; OFFBALANCE;617;8;true;158485;AAA;1;158090
158091;Financial guarantees;4.01.02; OFFBALANCE;618;3;false;158091;AAA;1;157976
158487;Guarantees given;4.01.02.01; OFFBALANCE;619;8;true;158487;AAA;1;158091
158489;Guarantees received;4.01.02.02; OFFBALANCE;620;8;true;158489;AAA;1;158091
158491;Credit derivatives received;4.01.02.03; OFFBALANCE;621;8;true;158491;AAA;1;158091
158092;Other commitments (Note issuance facilities: revolving underwriting facilities);4.01.03; OFFBALANCE;622;3;false;158092;AAA;1;157976
158495;Given to another counterparty;4.01.03.01; OFFBALANCE;623;8;true;158495;AAA;1;158092
158493;Received from another counterparty;4.01.03.02; OFFBALANCE;624;8;true;158493;AAA;1;158092
157977;Table B 1.6 A: Derivatives held for trading;4.02; OFFBALANCE;625;2;false;157977;AAA;1;157937
158093;Interest rate;4.02.01; OFFBALANCE;626;3;false;158093;AAA;1;157977
158519;Cap/Floor/Collar/Swaption;4.02.01.01; OFFBALANCE;627;8;true;158519;AAA;1;158093
158517;IRS;4.02.01.02; OFFBALANCE;628;8;true;158517;AAA;1;158093
158515;CIRS;4.02.01.03; OFFBALANCE;629;8;true;158515;AAA;1;158093
158513;FRA bought;4.02.01.04; OFFBALANCE;630;8;true;158513;AAA;1;158093
158511;FRA sold;4.02.01.05; OFFBALANCE;631;8;true;158511;AAA;1;158093
158509;Forward;4.02.01.06; OFFBALANCE;632;8;true;158509;AAA;1;158093
158503;Interest future;4.02.01.07; OFFBALANCE;633;8;true;158503;AAA;1;158093
158505;Option Call (Long) - Bond;4.02.01.20; OFFBALANCE;634;8;true;158505;AAA;1;158093
158507;Option Call (Short) - Bond;4.02.01.21; OFFBALANCE;635;8;true;158507;AAA;1;158093
158501;Option Put (Long) - Bond;4.02.01.22; OFFBALANCE;636;8;true;158501;AAA;1;158093
158499;Option Put (Short) - Bond;4.02.01.23; OFFBALANCE;637;8;true;158499;AAA;1;158093
158497;Other;4.02.01.99; OFFBALANCE;638;8;true;158497;AAA;1;158093
158098;Equity;4.02.02; OFFBALANCE;639;3;false;158098;AAA;1;157977
158529;Equity forward;4.02.02.01; OFFBALANCE;640;8;true;158529;AAA;1;158098
158531;Equity future;4.02.02.02; OFFBALANCE;641;8;true;158531;AAA;1;158098
158533;Equity Option Call (Long) - Share: Index;4.02.02.20; OFFBALANCE;642;8;true;158533;AAA;1;158098
158521;Equity Option Call (Short) - Share: Index;4.02.02.21; OFFBALANCE;643;8;true;158521;AAA;1;158098
158537;Equity Option Put (Long) - Share: Index;4.02.02.22; OFFBALANCE;644;8;true;158537;AAA;1;158098
158541;Equity Option Put (Short) - Share: Index;4.02.02.23; OFFBALANCE;645;8;true;158541;AAA;1;158098
158539;Warrant Call (Long);4.02.02.30; OFFBALANCE;646;8;true;158539;AAA;1;158098
158535;Warrant Call (Short);4.02.02.31; OFFBALANCE;647;8;true;158535;AAA;1;158098
158523;Warrant Put (Long);4.02.02.32; OFFBALANCE;648;8;true;158523;AAA;1;158098
158525;Warrant Put (Short);4.02.02.33; OFFBALANCE;649;8;true;158525;AAA;1;158098
158527;Other;4.02.02.99; OFFBALANCE;650;8;true;158527;AAA;1;158098
158097;Currency (FX);4.02.03; OFFBALANCE;651;3;false;158097;AAA;1;157977
158547;FX forward;4.02.03.01; OFFBALANCE;652;8;true;158547;AAA;1;158097
158543;FX future;4.02.03.02; OFFBALANCE;653;8;true;158543;AAA;1;158097
158545;Cross currency swap;4.02.03.03; OFFBALANCE;654;8;true;158545;AAA;1;158097
158551;FX forward rate agreement;4.02.03.05; OFFBALANCE;655;8;true;158551;AAA;1;158097
158557;FX Option Call (Long);4.02.03.20; OFFBALANCE;656;8;true;158557;AAA;1;158097
158555;FX Option Call (Short);4.02.03.21; OFFBALANCE;657;8;true;158555;AAA;1;158097
158553;FX Option Put (Long);4.02.03.22; OFFBALANCE;658;8;true;158553;AAA;1;158097
158559;FX Option Put (Short);4.02.03.23; OFFBALANCE;659;8;true;158559;AAA;1;158097
158549;Other;4.02.03.99; OFFBALANCE;661;8;true;158549;AAA;1;158097
158094;Credit;4.02.04; OFFBALANCE;662;3;false;158094;AAA;1;157977
158565;Credit default swap;4.02.04.01; OFFBALANCE;663;8;true;158565;AAA;1;158094
158567;Credit spread option;4.02.04.02; OFFBALANCE;664;8;true;158567;AAA;1;158094
158561;TRS;4.02.04.03; OFFBALANCE;665;8;true;158561;AAA;1;158094
158563;Other;4.02.04.99; OFFBALANCE;666;8;true;158563;AAA;1;158094
158095;Commodity;4.02.05; OFFBALANCE;667;3;false;158095;AAA;1;157977
158569;Commodity;4.02.05.01; OFFBALANCE;668;8;true;158569;AAA;1;158095
158096;Other;4.02.99; OFFBALANCE;669;3;false;158096;AAA;1;157977
158577;Other;4.02.99.01; OFFBALANCE;670;8;true;158577;AAA;1;158096
158579;Option Call (Long) - Other: Precious metal: Future;4.02.99.20; OFFBALANCE;671;8;true;158579;AAA;1;158096
158573;Option Call (Short) - Other: Precious metal: Future;4.02.99.21; OFFBALANCE;672;8;true;158573;AAA;1;158096
158575;Option Put (Long) - Other: Precious metal: Future;4.02.99.22; OFFBALANCE;673;8;true;158575;AAA;1;158096
158571;Option Put (Short) - Other: Precious metal: Future;4.02.99.23; OFFBALANCE;674;8;true;158571;AAA;1;158096
157982;Table B 1.6 B1: Fair value hedges;4.03; OFFBALANCE;675;2;false;157982;AAA;1;157937
158104;Interest rate;4.03.01; OFFBALANCE;676;3;false;158104;AAA;1;157982
158597;Cap/Floor/Collar/Swaption;4.03.01.01; OFFBALANCE;677;8;true;158597;AAA;1;158104
158599;IRS;4.03.01.02; OFFBALANCE;678;8;true;158599;AAA;1;158104
158601;CIRS;4.03.01.03; OFFBALANCE;679;8;true;158601;AAA;1;158104
158591;FRA bought;4.03.01.04; OFFBALANCE;680;8;true;158591;AAA;1;158104
158595;FRA sold;4.03.01.05; OFFBALANCE;681;8;true;158595;AAA;1;158104
158593;Forward;4.03.01.06; OFFBALANCE;682;8;true;158593;AAA;1;158104
158603;Interest future;4.03.01.07; OFFBALANCE;683;8;true;158603;AAA;1;158104
158589;Option Call (Long) - Bond;4.03.01.20; OFFBALANCE;684;8;true;158589;AAA;1;158104
158587;Option Call (Short) - Bond;4.03.01.21; OFFBALANCE;685;8;true;158587;AAA;1;158104
158585;Option Put (Long) - Bond;4.03.01.22; OFFBALANCE;686;8;true;158585;AAA;1;158104
158583;Option Put (Short) - Bond;4.03.01.23; OFFBALANCE;687;8;true;158583;AAA;1;158104
158581;Autres;4.03.01.99; OFFBALANCE;688;8;true;158581;AAA;1;158104
158103;Equity;4.03.02; OFFBALANCE;689;3;false;158103;AAA;1;157982
158623;Equity forward;4.03.02.01; OFFBALANCE;690;8;true;158623;AAA;1;158103
158625;Equity future;4.03.02.02; OFFBALANCE;691;8;true;158625;AAA;1;158103
158621;Equity Option Call (Long) - Share: Index;4.03.02.20; OFFBALANCE;692;8;true;158621;AAA;1;158103
158619;Equity Option Call (Short) - Share: Index;4.03.02.21; OFFBALANCE;693;8;true;158619;AAA;1;158103
158617;Equity Option Put (Long) - Share: Index;4.03.02.22; OFFBALANCE;694;8;true;158617;AAA;1;158103
158615;Equity Option Put (Short) - Share: Index;4.03.02.23; OFFBALANCE;695;8;true;158615;AAA;1;158103
158613;Warrant Call (Long);4.03.02.30; OFFBALANCE;696;8;true;158613;AAA;1;158103
158611;Warrant Call (Short);4.03.02.31; OFFBALANCE;697;8;true;158611;AAA;1;158103
158609;Warrant Put (Long);4.03.02.32; OFFBALANCE;698;8;true;158609;AAA;1;158103
158607;Warrant Put (Short);4.03.02.33; OFFBALANCE;699;8;true;158607;AAA;1;158103
158605;Other;4.03.02.99; OFFBALANCE;700;8;true;158605;AAA;1;158103
158101;Currency (FX);4.03.03; OFFBALANCE;701;3;false;158101;AAA;1;157982
158627;FX forward;4.03.03.01; OFFBALANCE;702;8;true;158627;AAA;1;158101
158631;FX future;4.03.03.02; OFFBALANCE;703;8;true;158631;AAA;1;158101
158629;Cross currency swap;4.03.03.03; OFFBALANCE;704;8;true;158629;AAA;1;158101
158635;FX forward rate agreement;4.03.03.05; OFFBALANCE;705;8;true;158635;AAA;1;158101
158641;FX Option Call (Long);4.03.03.20; OFFBALANCE;706;8;true;158641;AAA;1;158101
158639;FX Option Call (Short);4.03.03.21; OFFBALANCE;707;8;true;158639;AAA;1;158101
158637;FX Option Put (Long);4.03.03.22; OFFBALANCE;708;8;true;158637;AAA;1;158101
158643;FX Option Put (Short);4.03.03.23; OFFBALANCE;709;8;true;158643;AAA;1;158101
158633;Other;4.03.03.99; OFFBALANCE;710;8;true;158633;AAA;1;158101
158102;Credit;4.03.04; OFFBALANCE;711;3;false;158102;AAA;1;157982
158651;Credit default swap;4.03.04.01; OFFBALANCE;712;8;true;158651;AAA;1;158102
158645;Credit spread option;4.03.04.02; OFFBALANCE;713;8;true;158645;AAA;1;158102
158647;TRS;4.03.04.03; OFFBALANCE;714;8;true;158647;AAA;1;158102
158649;Other;4.03.04.99; OFFBALANCE;715;8;true;158649;AAA;1;158102
158100;Commodity;4.03.05; OFFBALANCE;716;3;false;158100;AAA;1;157982
158653;Commodity;4.03.05.01; OFFBALANCE;717;8;true;158653;AAA;1;158100
158099;Other;4.03.99; OFFBALANCE;718;3;false;158099;AAA;1;157982
158659;Other;4.03.99.01; OFFBALANCE;719;8;true;158659;AAA;1;158099
158657;Option Call (Long) - Other: Precious metal: Future;4.03.99.20; OFFBALANCE;720;8;true;158657;AAA;1;158099
158655;Option Call (Short) - Other: Precious metal: Future;4.03.99.21; OFFBALANCE;721;8;true;158655;AAA;1;158099
158661;Option Put (Long) - Other: Precious metal: Future;4.03.99.22; OFFBALANCE;722;8;true;158661;AAA;1;158099
158663;Option Put (Short) - Other: Precious metal: Future;4.03.99.23; OFFBALANCE;723;8;true;158663;AAA;1;158099
157978;Table B 1.6 B2: Cash flow hedges;4.04; OFFBALANCE;724;2;false;157978;AAA;1;157937
158106;Interest rate;4.04.01; OFFBALANCE;725;3;false;158106;AAA;1;157978
158687;Cap/Floor/Collar/Swaption;4.04.01.01; OFFBALANCE;726;8;true;158687;AAA;1;158106
158673;IRS;4.04.01.02; OFFBALANCE;727;8;true;158673;AAA;1;158106
158671;CIRS;4.04.01.03; OFFBALANCE;728;8;true;158671;AAA;1;158106
158669;FRA bought;4.04.01.04; OFFBALANCE;729;8;true;158669;AAA;1;158106
158667;FRA sold;4.04.01.05; OFFBALANCE;730;8;true;158667;AAA;1;158106
158665;Forward;4.04.01.06; OFFBALANCE;731;8;true;158665;AAA;1;158106
158677;Interest future;4.04.01.07; OFFBALANCE;732;8;true;158677;AAA;1;158106
158679;Option Call (Long) - Bond;4.04.01.20; OFFBALANCE;733;8;true;158679;AAA;1;158106
158681;Option Call (Short) - Bond;4.04.01.21; OFFBALANCE;734;8;true;158681;AAA;1;158106
158683;Option Put (Long) - Bond;4.04.01.22; OFFBALANCE;735;8;true;158683;AAA;1;158106
158685;Option Put (Short) - Bond;4.04.01.23; OFFBALANCE;736;8;true;158685;AAA;1;158106
158675;Autres;4.04.01.99; OFFBALANCE;737;8;true;158675;AAA;1;158106
158105;Equity;4.04.02; OFFBALANCE;738;3;false;158105;AAA;1;157978
158699;Equity forward;4.04.02.01; OFFBALANCE;739;8;true;158699;AAA;1;158105
158697;Equity future;4.04.02.02; OFFBALANCE;740;8;true;158697;AAA;1;158105
158695;Equity Option Call (Long) - Share: Index;4.04.02.20; OFFBALANCE;741;8;true;158695;AAA;1;158105
158693;Equity Option Call (Short) - Share: Index;4.04.02.21; OFFBALANCE;742;8;true;158693;AAA;1;158105
